CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST
41876,LYCOMING,AEIO-360-B4A,1,180,0
41877,LYCOMING,AEIO-360-B1F6,1,180,0
41878,LYCOMING,AEIO-360-B2F6,1,180,0
41879,LYCOMING,AEIO-360-B1G6,1,180,0
41880,LYCOMING,IO-360-B1C,1,177,0
41881,LYCOMING,IO-360 SERIES,1,200,0
41882,LYCOMING,AEIO-360-H1A,1,180,0
41883,LYCOMING,AEIO-360-H1B,1,180,0
41884,LYCOMING,AEIO-360-B1H,1,180,0
41885,LYCOMING,HIO-360-A1A,1,180,0
41886,LYCOMING,HIO-360-A1B,1,180,0
41887,LYCOMING,HIO-360-B1A,1,180,0
41888,LYCOMING,HIO-360-B1B,1,180,0
41889,LYCOMING,HIO-360-C1A,1,205,0
41890,LYCOMING,HIO-360-C1B,1,205,0
41891,LYCOMING,LHIO-360-C1A,1,205,0
41892,LYCOMING,LHIO-360-C1B,1,205,0
41893,LYCOMING,HIO-360-D1A,1,190,0
41894,LYCOMING,HIO-360-E1AD,1,190,0
41895,LYCOMING,HIO-360-E1BD,1,190,0
41896,LYCOMING,HIO-360-F1AD,1,190,0
41897,LYCOMING,LHIO-360-F1AD,1,190,0
41898,LYCOMING,HIO-360-G1A,1,180,0
41899,LYCOMING,IO-540-AE1A5,1,260,0
41900,LYCOMING,IGO-540-A1A,1,350,0
41901,LYCOMING,IGO-540-A1B,1,350,0
41902,LYCOMING,IGO-540-A1C,1,350,0
41903,LYCOMING,IGO-540-B1B,1,350,0
41904,LYCOMING,IGO-540-B1C,1,350,0
41905,LYCOMING,IO-320-A1A,1,150,0
41906,LYCOMING,IO-320-A2A,1,150,0
41907,LYCOMING,IO-320-B1A,1,160,0
41908,LYCOMING,IO-320-B1B,1,160,0
41909,LYCOMING,IO-320-B1C,1,160,0
41910,LYCOMING,IO-320-B1E,1,160,0
41911,LYCOMING,IO-360-B2B,1,180,0
41912,LYCOMING,IO-320-B2A,1,160,0
41913,LYCOMING,IO-320-C1A,1,160,0
41914,LYCOMING,IO-320-C1B,1,160,0
41915,LYCOMING,IO-320-D1C,1,160,0
41916,LYCOMING,IO-320 B2B,1,160,0
41917,LYCOMING,IO-320-D1B,1,160,0
41918,LYCOMING,IO-320-E1A,1,150,0
41919,LYCOMING,IO-320-E2A,1,150,0
41920,LYCOMING,IO-320-E1B,1,150,0
41921,LYCOMING,IO-320-E2B,1,150,0
41922,LYCOMING,IO-320-F1A,1,160,0
41923,LYCOMING,LIO-320-B1A,1,160,0
41924,LYCOMING,LIO-320-C1A,1,160,0
41925,LYCOMING,AEIO-320-E1A,1,150,0
41926,LYCOMING,AEIO-320-E1B,1,150,0
41927,LYCOMING,AEIO-320-E2A,1,150,0
41928,LYCOMING,AEIO-320-E2B,1,150,0
41929,LYCOMING,AEIO-320-D1B,1,160,0
41930,LYCOMING,AEIO-320-D2B,1,160,0
41931,LYCOMING,AIO-320-A1A,1,160,0
41932,LYCOMING,AIO-320-A1B,1,160,0
41933,LYCOMING,AIO-320-A2A,1,160,0
41934,LYCOMING,AIO-320-A2B,1,160,0
41935,LYCOMING,AIO-320-B1B,1,160,0
41936,LYCOMING,AIO-320-C1B,1,160,0
41937,LYCOMING,TVO-435-A1A,1,260,0
41938,LYCOMING,TVO-435-B1A,1,270,0
41939,LYCOMING,TVO-435-B1B,1,270,0
41940,LYCOMING,TVO-435-C1A,1,380,0
41941,LYCOMING,TVO-435-D1A,1,270,0
41942,LYCOMING,TVO-435-D1B,1,270,0
41943,LYCOMING,0-435-25,1,260,0
41944,LYCOMING,TVO-435-F1A,1,280,0
41945,LYCOMING,TVO-435-E1A,1,260,0
41946,LYCOMING,TVO-435-G1A,1,280,0
41947,LYCOMING,TVO-435-G1B,1,280,0
41948,LYCOMING,IO-720-A1A,1,400,0
41949,LYCOMING,IO-720-A1B,1,400,0
41950,LYCOMING,IO-720-A1BD,1,400,0
41951,LYCOMING,IO-720-B1B,1,400,0
41952,LYCOMING,IO-360-M1S,1,200,0
41953,LYCOMING,IO-720-B1BD,1,400,0
41954,LYCOMING,IO-720-C1B,1,400,0
41955,LYCOMING,IO-720-C1BD,1,400,0
41956,LYCOMING,IO-720-D1B,1,400,0
41957,LYCOMING,IO-720-D1BD,1,400,0
41958,LYCOMING,IO-720-D1C,1,400,0
41959,LYCOMING,IO-720-D1CD,1,400,0
41960,LYCOMING,TIO-541-A1A,1,310,0
41961,LYCOMING,TIO-541-E1A4,1,380,0
41962,LYCOMING,TIO-541-E1B4,1,380,0
41963,LYCOMING,TIO-541-E1C4,1,380,0
41964,LYCOMING,TIO-541-E1D4,1,380,0
41965,LYCOMING,IVO-540-A1A,1,305,0
41966,LYCOMING,TIO-540-A1A,1,310,0
41967,LYCOMING,TIO-540-A1B,1,310,0
41968,LYCOMING,TIO-540-A2A,1,310,0
41969,LYCOMING,TIO-540-A2B,1,310,0
41970,LYCOMING,TIO-540-A1C,1,310,0
41971,LYCOMING,TIO-540-A2C,1,310,0
41972,LYCOMING,TIO-540-E1A,1,260,0
41973,LYCOMING,TIO-540-H1A,1,270,0
41974,LYCOMING,TIO-540-F2BD,1,325,0
41975,LYCOMING,LTIO-540-F2BD,1,325,0
41976,LYCOMING,TIO-540-J2B,1,350,0
41977,LYCOMING,TIO-540-J2BD,1,350,0
41978,LYCOMING,TIO-540-N2BD,1,350,0
41979,LYCOMING,LTIO-540-J2B,1,350,0
41980,LYCOMING,LTIO-540-J2BD,1,350,0
41981,LYCOMING,LTIO-540-N2BD,1,350,0
41982,LYCOMING,TIO-540-R2AD,1,350,0
41983,LYCOMING,LTIO-540-R2AD,1,350,0
41984,LYCOMING,TIO-540-C1A,1,250,0
41985,LYCOMING,TIO-540-G1A,1,250,0
41986,LYCOMING,TIO-540-K1AD,1,250,0
41987,LYCOMING,LTIO-540-K1AD,1,250,0
41988,LYCOMING,TIO-540-S1AD,1,300,0
41989,LYCOMING,TIO-540-T2AD,1,330,0
41990,LYCOMING,TIO-540-U2A,1,350,0
41991,LYCOMING,LTIO-540-U2A,1,350,0
41992,LYCOMING,TIO-540-V2AD,1,350,0
41993,LYCOMING,LTIO-540-V2AD,1,350,0
41994,LYCOMING,TIO-540-W2A,1,350,0
41995,LYCOMING,LTIO-540-W2A,1,350,0
41996,LYCOMING,TIO-540-AA1AD,1,250,0
41997,LYCOMING,TIO-540-AB1AD,1,250,0
41998,LYCOMING,TIO-540-AB1BD,1,250,0
41999,LYCOMING,TIO-540-AE2A,1,350,0
42000,LYCOMING,TIO-540-AF1A,1,270,0
42001,LYCOMING,TIO-540-AF1B,1,270,0
42002,LYCOMING,TIO-540-AG1A,1,270,0
42003,LYCOMING,TIO-540-AH1A,1,300,0
42004,LYCOMING,TIO-540-AJ1A,1,310,0
42005,LYCOMING,TIO-540-AK1A,2,235,0
42006,LYCOMING,TIO-360-A1A,1,200,0
42007,LYCOMING,TIO-360-A1B,1,200,0
42008,LYCOMING,TIO-360-A3B6,1,200,0
42009,LYCOMING,TIO-360-C1A6D,1,207,0
42010,LYCOMING,TIFO-541-B1A,1,450,0
42011,LYCOMING,TIGO-541-C1A,1,400,0
42012,LYCOMING,TIGO-541-D1A,1,450,0
42013,LYCOMING,TIGO-541-D1B,1,450,0
42014,LYCOMING,TIGO-541-E1A,1,425,0
42015,LYCOMING,TIGO-541-G1AD,1,450,0
42016,LYCOMING,TO-360-A1A6D,1,196,0
42017,LYCOMING,TO-360-C1A6D,1,210,0
42018,LYCOMING,TO-360-F1A6D,1,210,0
42019,LYCOMING,TO-360-E1A6D1,1,180,0
42020,LYCOMING,LTO-360-E1A6D,1,180,0
42021,LYCOMING,LTO-360-A1A6D,1,196,0
42022,LYCOMING,R-680E2,1,280,0
42023,LYCOMING,R-680E3,1,300,0
42024,LYCOMING,R680E3A,1,300,0
42025,LYCOMING,R680E3B,1,300,0
42026,LYCOMING,R-680E1,1,290,0
42027,LYCOMING,O-235-C1,8,115,0
42028,LYCOMING,O-235-C1B,1,115,0
42029,LYCOMING,O-235-E1,1,115,0
42030,LYCOMING,O-235-E1B,1,115,0
42031,LYCOMING,O-235-C1C,1,115,0
42032,LYCOMING,O-235-C1A,1,100,0
42033,LYCOMING,O-235-C2C,1,115,0
42034,LYCOMING,O-235-H2C,1,115,0
42035,LYCOMING,O-235-L2C,8,118,0
42036,LYCOMING,O-235-K2C,1,118,0
42037,LYCOMING,O-235-C2A,1,115,0
42038,LYCOMING,O-235-C2B,1,115,0
42039,LYCOMING,O-235-E2A,1,115,0
42040,LYCOMING,O-235-E2B,1,115,0
42041,LYCOMING,O-235-F1,1,125,0
42042,LYCOMING,O-235-F1B,1,125,0
42043,LYCOMING,O-235-G1,1,125,0
42044,LYCOMING,O-235-G1B,1,125,0
42045,LYCOMING,O-235-F2A,1,125,0
42046,LYCOMING,O-235-F2B,1,125,0
42047,LYCOMING,O-235-G2A,1,125,0
42048,LYCOMING,O-235-G2B,1,125,0
42049,LYCOMING,O-235-J2A,1,125,0
42050,LYCOMING,O-235-J2B,1,125,0
42051,LYCOMING,O-235-K2A,1,118,0
42052,LYCOMING,O-235-K2B,1,118,0
42053,LYCOMING,O-235-L2A,1,118,0
42054,LYCOMING,O-235-M1,1,118,0
42055,LYCOMING,O-235-M2C,1,118,0
42056,LYCOMING,O-235-M3C,1,118,0
42057,LYCOMING,O-235-N2A,1,116,0
42058,LYCOMING,LYCOMING,1,116,0
42059,LYCOMING,O-235-P1,1,116,0
42060,LYCOMING,O-235-P2A,1,116,0
42061,LYCOMING,O-235-P2C,1,116,0
42062,LYCOMING,O-235-P3C,1,116,0
42063,LYCOMING,O-435,1,175,0
42064,LYCOMING,O-435-B,1,235,0
42065,LYCOMING,O-435-A2,1,225,0
42066,LYCOMING,O-435-K,1,250,0
42067,LYCOMING,O-435-K1,1,250,0
42068,LYCOMING,O-435-A,1,190,0
42069,LYCOMING,O-435-C1,1,175,0
42070,LYCOMING,O-435-C,1,175,0
42071,LYCOMING,O-435-C2,1,175,0
42072,LYCOMING,GO-435,1,210,0
42073,LYCOMING,GO-435-D1,1,260,0
42074,LYCOMING,GO-435-C2,1,260,0
42075,LYCOMING,GO-435-C2A,1,260,0
42076,LYCOMING,GO-435-C2A2,1,260,0
42077,LYCOMING,GO-435-C2B,1,260,0
42078,LYCOMING,GO-435-C2B1,1,260,0
42079,LYCOMING,GO-435-C2B2,1,260,0
42080,LYCOMING,GO-435-C2C,1,260,0
42081,LYCOMING,GO-435-C2D,1,260,0
42082,LYCOMING,GO-435-C2E,1,260,0
42083,LYCOMING,O-290,1,125,0
42084,LYCOMING,O-290-A,1,130,0
42085,LYCOMING,O-290-AP,1,130,0
42086,LYCOMING,O-290-B,1,130,0
42087,LYCOMING,O-290-C,1,130,0
42088,LYCOMING,O-290-CP,1,130,0
42089,LYCOMING,O-290-D,1,130,0
42090,LYCOMING,O-290-D2,1,140,0
42091,LYCOMING,O-290-D2A,1,140,0
42092,LYCOMING,O-290-D2B,1,140,0
42093,LYCOMING,O-290-D2C,1,140,0
42094,LYCOMING,GSO-580,1,375,0
42095,LYCOMING,GSO-580-C,1,375,0
42096,LYCOMING,GSO-580-B,1,400,0
42097,LYCOMING,GSO-580-D,1,400,0
42098,LYCOMING,O-320-A1A,1,150,0
42099,LYCOMING,O-320-A1B,1,150,0
42100,LYCOMING,0-320-A2A,1,150,0
42101,LYCOMING,O-320-A2B,1,150,0
42102,LYCOMING,O-320-A2C,1,150,0
42103,LYCOMING,O-320-A2D,1,150,0
42104,LYCOMING,O-320-A3A,1,150,0
42105,LYCOMING,O-320-A3B,1,150,0
42106,LYCOMING,O-320-A3C,1,150,0
42107,LYCOMING,O-320-C1A,1,150,0
42108,LYCOMING,O-320-C1B,1,150,0
42109,LYCOMING,O-320-C2A,1,150,0
42110,LYCOMING,O-320-C2B,1,150,0
42111,LYCOMING,O-320-C2C,1,150,0
42112,LYCOMING,O-320-C3A,1,150,0
42113,LYCOMING,O-320-C3B,1,150,0
42114,LYCOMING,O-320-C3C,1,150,0
42115,LYCOMING,O-320-E1A,1,150,0
42116,LYCOMING,O-320-E1B,1,150,0
42117,LYCOMING,O-320-E1C,1,150,0
42118,LYCOMING,O-320-E1F,1,150,0
42119,LYCOMING,O-320-E1J,1,150,0
42120,LYCOMING,O-320-E2A,8,150,0
42121,LYCOMING,O-320-E2B,1,150,0
42122,LYCOMING,O-320-E2C,1,150,0
42123,LYCOMING,O-320-E2D,8,150,0
42124,LYCOMING,O-320-E2F,1,150,0
42125,LYCOMING,O-320-E2G,1,150,0
42126,LYCOMING,O-320-E2H,1,150,0
42127,LYCOMING,O-320-E3D,1,150,0
42128,LYCOMING,O-320-E3H,1,150,0
42129,LYCOMING,O-320-H1AD,1,160,0
42130,LYCOMING,O-320-H1BD,1,160,0
42131,LYCOMING,O-320-H2AD,1,160,0
42132,LYCOMING,O-320-H2BD,1,160,0
42133,LYCOMING,O-320-H3AD,1,160,0
42134,LYCOMING,O-320-H3BD,1,160,0
42135,LYCOMING,O-320-B1A,1,160,0
42136,LYCOMING,O-320-B1B,1,160,0
42137,LYCOMING,O-320-B2A,1,160,0
42138,LYCOMING,O-320-B2B,1,160,0
42139,LYCOMING,O-320-B2C,1,160,0
42140,LYCOMING,O-320-B2D,1,160,0
42141,LYCOMING,O-320-B3A,1,160,0
42142,LYCOMING,O-320-B3B,1,160,0
42143,LYCOMING,O-320-B3C,1,160,0
42144,LYCOMING,O-320-B2E,1,160,0
42145,LYCOMING,O-320-D1A,1,160,0
42146,LYCOMING,O-320-D1B,1,160,0
42147,LYCOMING,O-320-D1C,1,160,0
42148,LYCOMING,O-320-D1D,1,160,0
42149,LYCOMING,O-320-D1F,1,160,0
42150,LYCOMING,O-320-D2A,1,160,0
42151,LYCOMING,O-320-D2B,1,160,0
42152,LYCOMING,O-320-D2C,1,160,0
42153,LYCOMING,O-320-D2F,1,160,0
42154,LYCOMING,O-320-D2G,1,160,0
42155,LYCOMING,O-320-D2H,1,160,0
42156,LYCOMING,O-320-D3G,1,160,0
42157,LYCOMING,GO-480-A1A,1,260,0
42158,LYCOMING,GO-480-B,1,260,0
42159,LYCOMING,GO-480-B1A6,1,260,0
42160,LYCOMING,GO-480-B1B,1,260,0
42161,LYCOMING,GO-480-B1C,1,260,0
42162,LYCOMING,GO-480-B1D,1,260,0
42163,LYCOMING,GO-480-D1A,1,275,0
42164,LYCOMING,GO-480-E1A6,1,260,0
42165,LYCOMING,GO-480-F3B6,1,260,0
42166,LYCOMING,O235N2C,8,120,0
42167,LYCOMING,IO-540-EXP,1,330,0
42168,LYCOMING,GO-480-F6,1,260,0
42169,LYCOMING,GO-480-F1A6,1,260,0
42170,LYCOMING,GO-480-F2A6,1,260,0
42171,LYCOMING,GO-480-F2D6,1,260,0
42172,LYCOMING,GO-480-F3A6,1,260,0
42173,LYCOMING,GO-480-F4A6,1,260,0
42174,LYCOMING,GO-480-F4B6,1,260,0
42175,LYCOMING,GO-480-C1B6,1,280,0
42176,LYCOMING,GO-480-C1D6,1,280,0
42177,LYCOMING,GO-480-C2C6,1,280,0
42178,LYCOMING,GO-480-C2D6,1,280,0
42179,LYCOMING,GO-480-C2E6,1,280,0
42180,LYCOMING,GO-480-G1A6,1,280,0
42181,LYCOMING,GO-480-G1B6,1,280,0
42182,LYCOMING,GO-480-G1D6,1,280,0
42183,LYCOMING,GO-480-G1H6,1,280,0
42184,LYCOMING,GO-480-G1J6,1,280,0
42185,LYCOMING,GO-480-G2D6,1,280,0
42186,LYCOMING,GO-480-G2F6,1,280,0
42187,LYCOMING,IGO-480-A1A6,1,280,0
42188,LYCOMING,IGO-480-A1B6,1,280,0
42189,LYCOMING,GO-480-C3A6,1,280,0
42190,LYCOMING,GSO-435-B,1,300,0
42191,LYCOMING,GSO-435-B2,1,300,0
42192,LYCOMING,O-340-A1A,1,170,0
42193,LYCOMING,O-340-A2A,1,170,0
42194,LYCOMING,O-340-B1A,1,160,0
42195,LYCOMING,VO-435-A1A,1,250,0
42196,LYCOMING,VO-435-A1B,1,250,0
42197,LYCOMING,VO-435-A1C,1,250,0
42198,LYCOMING,VO-435-A1D,1,250,0
42199,LYCOMING,VO-435-A1E,1,250,0
42200,LYCOMING,VO-435-A1F,1,250,0
42201,LYCOMING,VO-435-B1A,1,265,0
42202,LYCOMING,GSO-480-A1A6,1,340,0
42203,LYCOMING,GSO-480-A1C6,1,340,0
42204,LYCOMING,GSO-480-A2A6,1,340,0
42205,LYCOMING,GSO-B1A6,1,340,0
42206,LYCOMING,GSO-480-B1B6,1,340,0
42207,LYCOMING,GSO-480-B1C6,1,340,0
42208,LYCOMING,GSO-480-B1E6,1,340,0
42209,LYCOMING,GSO-480-B1F6,1,340,0
42210,LYCOMING,GSO-480-B1G6,1,340,0
42211,LYCOMING,GSO-480-B1J6,1,340,0
42212,LYCOMING,GSO-480-B2C6,1,340,0
42213,LYCOMING,GSO-480-B2D6,1,340,0
42214,LYCOMING,GSO-480-B2G6,1,340,0
42215,LYCOMING,GSO-480-B2H6,1,340,0
42216,LYCOMING,GSO-480-B1B3,1,340,0
42217,LYCOMING,IGSO-480-A1A6,1,340,0
42218,LYCOMING,IGSO-480-A1B6,1,340,0
42219,LYCOMING,IGSO-480-A1C6,1,340,0
42220,LYCOMING,IGSO-480-A1D6,1,340,0
42221,LYCOMING,IGSO-480-A1E6,1,340,0
42222,LYCOMING,IGSO-480-A1F6,1,340,0
42223,LYCOMING,IGSO-480-A1G6,1,340,0
42224,LYCOMING,IGSO-480-A1F3,1,340,0
42225,LYCOMING,SO-580-A1A,1,400,0
42226,LYCOMING,SO-580-A1B,1,400,0
42227,LYCOMING,VSO-580-A1A,1,400,0
42228,LYCOMING,VO-540-A1A,1,310,0
42229,LYCOMING,VO-540-A2A,1,310,0
42230,LYCOMING,VO-540-B1A,1,305,0
42231,LYCOMING,VO-540-B1B,1,305,0
42232,LYCOMING,VO-540-B1B3,1,305,0
42233,LYCOMING,VO-540-B1C,1,305,0
42234,LYCOMING,VO-540-B1F,1,305,0
42235,LYCOMING,VO-540-B1H3,1,305,0
42236,LYCOMING,VO-540-B2A,1,305,0
42237,LYCOMING,VO-540-B2C,1,305,0
42238,LYCOMING,VO-540-B1D,1,305,0
42239,LYCOMING,VO-540-B1E,1,305,0
42240,LYCOMING,VO-540-B2D,1,305,0
42241,LYCOMING,VO-540-B2E,1,305,0
42242,LYCOMING,VO-540-C1A,1,315,0
42243,LYCOMING,VO-540-C1B,1,315,0
42244,LYCOMING,VO-540-C2A,1,315,0
42245,LYCOMING,VO-540-C2B,1,315,0
42246,LYCOMING,VO540-C2C,1,315,0
42247,LYCOMING,VO-540-C1C3,1,305,0
42248,LYCOMING,O-360-A1AD,1,180,0
42249,LYCOMING,O-360-A1C,1,180,0
42250,LYCOMING,O-360-A1D,1,180,0
42251,LYCOMING,O-360-A1F,1,180,0
42252,LYCOMING,O-360-A1F6,8,180,0
42253,LYCOMING,O-360-A1F6D,1,180,0
42254,LYCOMING,O-360-A1G,1,180,0
42255,LYCOMING,O-360-A1G6,1,180,0
42256,LYCOMING,O-360-A1G6D,1,180,0
42257,LYCOMING,O-360-A1H,1,180,0
42258,LYCOMING,O-360-A1LD,1,180,0
42259,LYCOMING,O-360-A1P,1,180,0
42260,LYCOMING,TIO-360-C1A,1,200,0
42261,LYCOMING,O-360-A2A,1,180,0
42262,LYCOMING,O-360-A2D,1,180,0
42263,LYCOMING,O-360-A2E,1,180,0
42264,LYCOMING,O-360-A2F,1,180,0
42265,LYCOMING,O-360-A2G,1,180,0
42266,LYCOMING,O-360-A2H,1,180,0
42267,LYCOMING,O-360-A3A,1,180,0
42268,LYCOMING,O-360-A3AD,1,180,0
42269,LYCOMING,O-360-A3D,1,180,0
42270,LYCOMING,O-360-A4A,1,180,0
42271,LYCOMING,O-360-A4AD,1,180,0
42272,LYCOMING,O-360-A4D,4,180,0
42273,LYCOMING,O-360-A4G,1,180,0
42274,LYCOMING,O-360-A4J,4,180,0
42275,LYCOMING,O-360-A4K,1,180,0
42276,LYCOMING,O-360-A4M,8,180,0
42277,LYCOMING,O-360-A4N,1,180,0
42278,LYCOMING,O-360-A4P,1,180,0
42279,LYCOMING,O-360-A5AD,1,180,0
42280,LYCOMING,O-360-C1A,1,180,0
42281,LYCOMING,O-360-C1C,1,180,0
42282,LYCOMING,O-360-C1E,1,180,0
42283,LYCOMING,O-360-C1F,1,180,0
42284,LYCOMING,O-360-C1G,1,180,0
42285,LYCOMING,O-360-C2A,1,180,0
42286,LYCOMING,O-360-C2B,1,180,0
42287,LYCOMING,O-360-C2C,1,180,0
42288,LYCOMING,O-360-C2E,1,180,0
42289,LYCOMING,O-360-C4P,1,180,0
42290,LYCOMING,O-360-C4F,1,180,0
42291,LYCOMING,O-360-F1A6,1,180,0
42292,LYCOMING,O-360-G1A6,1,180,0
42293,LYCOMING,LO-360-A1G6D,1,180,0
42294,LYCOMING,LO-360-A1H6,1,180,0
42295,LYCOMING,O-360-B1A,1,168,0
42296,LYCOMING,O-360-B1B,1,168,0
42297,LYCOMING,O-360-B2A,1,168,0
42298,LYCOMING,O-360-B2B,1,168,0
42299,LYCOMING,O-360-B2C,1,168,0
42300,LYCOMING,O-360-D1A,1,168,0
42301,LYCOMING,O-360-D2A,1,168,0
42302,LYCOMING,O-360-D2B,1,168,0
42303,LYCOMING,O-360-C2D,1,180,0
42304,LYCOMING,O-360-E1AD,1,180,0
42305,LYCOMING,O-360-E1A6D,1,180,0
42306,LYCOMING,O-360-E2AD,1,180,0
42307,LYCOMING,O-360-E1BD,1,180,0
42308,LYCOMING,O-360-E2BD,1,180,0
42309,LYCOMING,LO-360-E1AD,1,180,0
42310,LYCOMING,LO-360-E1A6DA,1,180,0
42311,LYCOMING,LO-360-E2AD,1,180,0
42312,LYCOMING,LO-360-E1BD,1,180,0
42313,LYCOMING,LO-360-E2BD,1,180,0
42314,LYCOMING,O-360-J2A,1,145,0
42315,LYCOMING,HO-360-A1A,1,180,0
42316,LYCOMING,HO-360-B1A,1,180,0
42317,LYCOMING,HO-360-B1B,1,180,0
42318,LYCOMING,HO-360-C1A,1,180,0
42319,LYCOMING,O-540-A1A,1,250,0
42320,LYCOMING,O-540-A1A5,1,250,0
42321,LYCOMING,O-540-A1B5,1,250,0
42322,LYCOMING,O-540-A1C5,1,250,0
42323,LYCOMING,O-540-A1D,1,250,0
42324,LYCOMING,O-540-A1D5,1,250,0
42325,LYCOMING,O-540-A2B,1,250,0
42326,LYCOMING,O-540-A3D5,1,250,0
42327,LYCOMING,O-540-A4A5,1,250,0
42328,LYCOMING,O-540-A4B5,1,250,0
42329,LYCOMING,O-540-A4C5,1,250,0
42330,LYCOMING,O-540-A4D5,1,250,0
42331,LYCOMING,O-540-D1A5,1,250,0
42332,LYCOMING,O-540-B1A5,1,235,0
42333,LYCOMING,O-540-B1B5,1,235,0
42334,LYCOMING,O-540-B1D5,1,235,0
42335,LYCOMING,O-540-B2A5,1,235,0
42336,LYCOMING,O-540-B2A5,1,235,0
42337,LYCOMING,O-540-B2B5,1,235,0
42338,LYCOMING,O-540-B2C5,1,235,0
42339,LYCOMING,O-540-B4A5,1,235,0
42340,LYCOMING,O-540-B4B5,1,235,0
42341,LYCOMING,O-540-E4A5,1,260,0
42342,LYCOMING,O-540-E4B5,1,260,0
42343,LYCOMING,O-540-E4G5,1,260,0
42344,LYCOMING,O-540-G1A5,1,260,0
42345,LYCOMING,O-540-G2A5,1,260,0
42346,LYCOMING,O-540-H1A5,1,260,0
42347,LYCOMING,O-540-H2A5,1,260,0
42348,LYCOMING,O-540-H1A5D,1,260,0
42349,LYCOMING,O-540-H2A5D,1,260,0
42350,LYCOMING,O-540-H1B5D,1,260,0
42351,LYCOMING,H2B5D,1,260,0
42352,LYCOMING,O-540-F1A5,1,260,0
42353,LYCOMING,O-540-F1B5,1,260,0
42354,LYCOMING,O-540-J1A5D,1,235,0
42355,LYCOMING,O-540-J2A5D,1,235,0
42356,LYCOMING,O-540-J1B5D,1,235,0
42357,LYCOMING,O-540-J2B5D,1,235,0
42358,LYCOMING,O-540-J3A5D,1,235,0
42359,LYCOMING,O-540-J1C5D,1,235,0
42360,LYCOMING,O-540-J2C5D,1,235,0
42361,LYCOMING,O-540-J3C5D,1,235,0
42362,LYCOMING,O-540-J1D5D,1,235,0
42363,LYCOMING,O-540-J2D5D,1,235,0
42364,LYCOMING,O-540-L3C5D,1,235,0
42365,LYCOMING,O-435-2-MI,1,235,0
42366,LYCOMING,R-680-B2,1,240,0
42367,LYCOMING,R-680-BA,1,240,0
42368,LYCOMING,R-680-2,1,240,0
42369,LYCOMING,R-680-4,1,225,0
42370,LYCOMING,R-680-B4,1,225,0
42371,LYCOMING,R-680-B4B,1,225,0
42372,LYCOMING,R-680-5,1,260,0
42373,LYCOMING,R-680-B5,1,260,0
42374,LYCOMING,R-680-6,1,245,0
42375,LYCOMING,R-680-B6,1,245,0
42376,LYCOMING,R-680-D5,1,260,0
42377,LYCOMING,R-680-D6,1,245,0
42378,LYCOMING,R-530-D1,1,220,0
42379,LYCOMING,R-530-D-2,1,210,0
42380,LYCOMING,O-145-A1,1,50,0
42381,LYCOMING,O-145-A2,1,55,0
42382,LYCOMING,O-145-B2,1,65,0
42383,LYCOMING,O-145-B3,1,65,0
42384,LYCOMING,O-145-C2,1,75,0
42385,LYCOMING,GO-145-C2,1,75,0
42386,LYCOMING,GO-145-C3,1,75,0
42387,LYCOMING,O-350,1,150,0
42388,LYCOMING,O-350-A,1,150,0
42389,LYCOMING,O-320 SERIES,1,150,0
42390,LYCOMING,TIO-540-X136,1,350,0
42391,LYCOMING,O-540-E4C5,1,250,0
42392,LYCOMING,O-235-C2,1,115,0
42393,LYCOMING,O-320-D2,1,160,0
42394,LYCOMING,IO-320-D1A,1,160,0
42395,LYCOMING,O-320-A,1,115,0
42396,LYCOMING,IO-540-E4B5,1,260,0
42397,LYCOMING,O-235-C,1,115,0
42398,LYCOMING,0320-E3D,8,150,0
42399,LYCOMING,O-360-A1H6,1,180,0
42400,LYCOMING,0-320-E2G,1,150,0
42401,LYCOMING,IO-360-M2,1,180,0
42402,LYCOMING,O-320-C2A,1,150,0
42403,LYCOMING,AEIO-580-B1A,1,315,0
42404,LYCOMING,R680-17,1,225,0
42405,LYCOMING,IO-233 SERIES,1,115,0
42406,LYCOMING,O-320-EXP,1,160,0
42407,LYCOMING,IO-390-A1B6,1,210,0
42408,LYCOMING,R680-13,1,300,0
42409,LYCOMING,AEIO-390-A1B6,1,210,0
42410,LYCOMING,O-233,1,115,0
42411,LYCOMING,O-290-G,8,125,0
42412,LYCOMING,TO-360-E1A6D,1,180,0
42413,LYCOMING,YO-233,8,115,0
42414,LYCOMING,YIO-360-M1B,1,180,0
42415,LYCOMING,IO-375-M1S,1,205,0
42416,LYCOMING,YIO-360-M1A,1,180,0
42417,LYCOMING,YIO-320 SERIE,1,160,0
42418,LYCOMING,YIO-390 SER,1,210,0
42419,LYCOMING,IO-375,1,205,0
42420,LYCOMING,YIO-390-A3B6,1,210,0
42421,LYCOMING,IO-390-A3A6,1,210,0
42422,LYCOMING,YO-360 SERIES,1,180,0
42423,LYCOMING,YO235 SERIES,8,135,0
42424,LYCOMING,YO-320 SERIES,1,160,0
42425,LYCOMING,AEIO-540-K1H5,1,300,0
42426,LYCOMING,O-450-25,1,220,0
42427,LYCOMING,YO-360-A1A,8,180,0
42430,LYCOMING,YIO-390EXP109,1,210,0
42431,LYCOMING,YIO-390EXP289,1,210,0
42498,LYCOMING,0-32-H2AD,1,160,0
42500,LYCOMING,TIO 540 SER,2,250,0
42707,LYCOMING,IO-390-C SERI,1,215,0
42710,LYCOMING,IO-390-C3B6,1,215,0
